,first_language,funding,school,fast_track,coop,residency,gender,prev_education,age_group,english_grade,first_term_gpa,second_term_gpa,high_school_average_mark,math_score
785,3,4,6,1,1,2,1,1,3,4,3.222222,3.423077,84.59,42.71
786,3,4,6,2,2,2,2,1,3,8,1.270833,0.6277463700000001,70.29,44.0
787,1,2,6,2,2,1,1,2,3,10,3.738095,2.454545,84.17,39.0
788,1,2,6,2,2,1,2,1,1,8,3.210526,1.431818,65.0,20.0
789,3,4,6,2,2,2,1,1,3,8,2.772727,3.214286,91.4,49.0
790,1,2,6,2,2,1,2,2,3,10,3.595238,2.236842,81.0,19.0
791,1,4,6,2,2,2,2,2,5,8,3.3,3.1,82.84,31.93
792,1,2,6,2,2,1,2,1,1,7,2.44,2.652174,84.0,30.0
793,1,2,6,2,2,1,1,1,1,9,2.375,2.818182,70.0,26.0
794,3,4,6,1,2,2,2,1,3,8,2.166667,2.590909,70.47,30.74
795,3,4,6,2,2,2,2,0,2,8,4.173913,3.891304,87.49,48.0
796,1,1,6,2,1,1,2,1,3,8,2.282609,0.0,74.0,32.0
797,3,4,6,1,2,2,2,2,3,10,3.333333,3.442308,86.98,44.94
798,3,4,6,2,2,2,2,1,2,8,1.35,0.0,72.69,46.0
799,3,4,6,1,2,2,2,2,3,8,2.913043,2.772727,80.81,41.67
800,1,2,6,2,1,1,2,2,3,7,0.363636,0.0,85.0,42.0
801,1,2,6,2,2,1,2,1,2,9,1.92,0.25,73.0,23.0
802,3,4,6,1,2,2,1,2,3,9,3.652174,3.82,89.14,45.03
803,1,2,6,2,1,1,2,1,2,7,1.636364,0.863636,79.0,42.0
804,1,2,6,2,2,1,2,1,1,7,4.02,3.478261,81.0,37.0
805,1,1,6,2,1,1,2,1,3,9,1.913043,1.233333,64.0,20.9
806,1,2,6,2,1,1,2,1,1,9,3.386364,2.25,84.0,27.0
807,1,2,6,2,2,1,1,2,3,9,3.76087,4.027778,88.0,40.0
808,3,2,6,2,1,1,1,2,5,10,4.5,4.409091,100.0,50.0
809,1,2,6,2,2,1,1,2,2,9,2.925,2.222222,74.0,26.0
810,1,2,6,2,2,1,2,2,5,9,2.03125,1.2862486500000005,71.82,28.93
811,1,2,6,2,1,1,1,1,1,9,4.282609,3.722222,92.0,46.0
812,1,2,6,2,2,1,2,2,7,7,4.369565,3.880952,86.96,43.0
813,3,4,6,1,2,2,1,1,3,7,2.805556,2.519231,79.28,35.55
814,1,2,6,2,2,1,2,0,3,4,0.142857,0.0,55.0,18.44
815,3,4,6,1,1,2,2,1,3,8,2.071429,2.545455,70.91,35.21
816,3,4,6,2,2,2,2,1,3,8,4.0625,4.16,85.76,48.0
817,3,4,6,2,2,2,2,2,3,8,3.233333,3.78125,93.1,49.0
818,1,2,6,2,1,1,1,1,1,9,4.434783,4.380952,99.0,29.0
819,1,2,6,2,2,1,2,1,3,9,2.94,3.25,76.27,21.0
820,3,4,6,1,1,2,2,2,4,10,2.54,2.75,78.04,34.98
821,3,4,6,2,1,2,1,1,2,10,1.730769,2.363636,73.0,47.0
822,1,2,6,2,1,1,2,1,1,7,3.684211,2.85,88.0,27.0
823,1,2,6,2,2,1,2,1,1,7,1.357143,0.0,62.0,23.0
824,3,4,6,1,2,2,2,2,3,10,3.42,2.636364,85.41,43.16
825,1,2,6,1,1,1,1,2,6,9,4.108696,4.14,91.7,36.8
826,1,2,6,2,2,1,2,0,1,9,2.847826,0.825,81.0,37.0
827,1,2,6,2,2,1,2,1,1,9,1.86,2.0,71.0,28.0
828,3,4,6,1,2,2,1,2,3,8,2.472222,1.26,71.71,19.0
829,1,2,6,2,1,1,1,2,3,9,4.28,4.068182,97.0,20.0
830,3,4,6,2,2,2,1,2,2,4,3.673913,3.714286,85.32,40.0
831,3,4,6,2,2,2,1,1,3,8,4.304348,4.166667,93.77,48.0
832,3,4,6,1,2,2,1,2,3,8,3.434783,3.134615,86.48,43.75
833,3,4,6,1,2,2,2,2,3,8,3.208333,2.565217,81.09,42.46
834,1,2,6,2,1,1,2,1,2,9,3.88,3.863636,69.0,34.0
835,1,2,6,2,2,1,2,1,2,9,1.5625,0.0,55.0,18.0
836,3,4,6,1,2,2,2,1,3,9,3.452381,2.142857,83.82,43.34
837,1,2,6,2,1,1,2,2,2,9,4.045455,4.434783,90.81,39.04
838,3,2,6,2,1,1,2,2,4,8,1.15,1.815789,70.54,25.0
839,3,4,6,1,2,2,1,1,3,7,3.85,4.022727,91.2,46.46
840,3,4,6,2,1,2,2,1,2,8,3.673913,3.461538,87.6,48.0
841,3,4,6,1,1,2,2,2,4,7,2.894737,2.740741,78.22,34.91
842,3,2,6,1,2,1,1,2,5,8,3.888889,3.5,85.56,40.17
843,1,2,6,2,2,1,2,1,3,9,2.1901488700000002,1.5179513399999993,65.0,17.0
844,1,2,6,2,1,1,2,1,1,7,1.125,1.0625,65.0,14.0
845,3,4,6,1,2,2,2,1,3,10,2.131579,2.981481,77.62,39.09
846,1,2,6,2,2,1,2,1,1,8,0.705882,0.6803709299999996,62.0,24.0
847,1,2,6,2,2,1,2,1,2,4,1.761905,0.0,74.0,25.4
848,3,4,6,2,2,2,2,1,1,4,3.02381,2.772727,80.96,39.0
849,1,2,6,2,1,1,2,1,1,8,3.368421,3.456522,87.0,33.75
850,1,2,6,2,1,1,2,1,3,8,3.36,3.56,92.0,44.0
851,3,4,6,2,2,2,2,2,3,8,2.625,2.8,72.89,34.39
852,3,4,6,2,2,2,2,2,2,8,0.0,0.05799264,61.79,16.0
853,3,4,6,2,2,2,2,1,3,9,3.73913,3.315789,82.35,24.0
854,3,4,6,1,2,2,2,2,3,10,3.825,3.666667,86.98,45.48
855,1,2,6,2,2,1,2,0,2,7,0.0,0.04207895,50.0,20.0
856,3,2,6,2,1,1,2,2,7,8,3.76,4.1,86.78,46.0
857,1,2,6,2,1,1,2,1,2,9,1.261905,0.964286,74.0,17.0
858,1,8,6,2,2,1,2,2,5,9,3.473684,2.909091,77.48,22.0
859,1,2,6,2,2,1,2,1,1,10,2.9,2.825,74.0,36.0
860,3,2,6,2,1,1,2,1,1,10,3.56,3.477273,84.0,19.0
861,1,2,6,2,2,1,2,1,2,9,2.6,2.433333,70.0,39.0
862,1,2,6,2,2,1,2,2,3,9,2.0263449200000005,1.2975911400000006,72.0,20.0
863,3,4,6,2,2,2,1,1,3,4,3.0,3.952381,83.61,46.0
864,3,4,6,2,2,2,2,2,1,10,3.0625,3.282609,84.29,48.0
865,1,2,6,2,1,1,2,2,5,10,4.295455,4.078947,85.85,45.0
866,3,4,6,2,2,2,2,0,3,8,3.4,3.096154,89.64,46.0
867,3,4,6,2,2,2,2,1,2,8,2.46,2.56,74.15,44.0
868,3,4,6,1,1,2,2,1,4,8,3.630435,3.26,97.24,49.0
869,1,2,6,2,1,1,2,2,2,9,3.225,1.90625,75.0,32.0
870,1,2,6,2,2,1,2,1,2,9,2.76087,2.229167,71.0,34.0
871,3,4,6,1,2,2,2,1,4,10,3.5,3.42,87.63,43.31
872,3,4,6,1,2,2,1,1,3,7,2.333333,2.634615,73.5,35.35
873,1,2,6,2,2,1,2,1,1,7,4.136364,3.977273,89.0,40.0
874,1,2,6,2,1,1,2,1,2,9,4.047619,3.76,88.0,47.0
875,1,2,6,2,1,1,2,1,1,9,2.65,3.05,84.0,21.0
876,1,2,6,1,2,1,2,2,3,9,1.578947,2.1,72.53,26.5
877,1,2,6,2,1,1,2,1,1,9,3.261905,2.956522,88.0,30.0
878,1,2,6,2,2,1,1,2,3,9,4.214286,4.071429,93.05,37.0
879,1,2,6,2,2,1,1,2,2,10,3.86,4.340909,87.0,47.0
880,3,4,6,1,2,2,2,2,3,8,3.1,3.022727,82.45,41.97
881,3,4,6,2,2,2,2,1,3,8,2.5625,2.068182,75.42,43.0
882,1,8,6,2,2,1,2,0,8,9,4.105263,4.159091,83.94,32.0
883,3,1,6,2,1,1,2,2,4,10,4.369565,4.5,85.0,46.0
884,3,4,6,1,1,2,2,1,3,7,2.956522,2.704545,80.55,40.62
885,3,2,6,2,2,1,2,2,3,10,4.181818,3.714286,83.59,35.0
886,1,2,6,2,1,1,1,2,5,9,4.357143,4.5,87.95,50.0
887,3,4,6,2,2,2,2,1,3,10,3.214286,3.068182,86.49,44.0
888,1,2,6,2,1,1,2,1,2,9,0.727273,0.692308,71.0,27.0
889,3,4,6,2,1,2,2,2,1,10,3.8125,3.547619,86.15,46.0
890,3,5,6,2,2,2,2,1,3,4,2.642857,3.104167,75.18,43.0
891,3,4,6,1,2,2,2,1,3,9,3.73913,2.7,85.6,43.47
892,1,2,6,2,2,1,2,1,1,9,3.14,3.7,77.0,33.0
893,3,4,6,1,2,2,1,1,3,8,3.826087,3.7,87.62,44.5
894,3,4,6,2,2,2,2,1,3,8,3.690476,2.625,84.77,44.0
895,3,4,6,2,2,2,2,2,3,8,3.909091,3.318182,79.43,24.0
896,1,2,6,2,1,1,2,1,1,9,3.309524,3.631579,78.0,20.0
897,3,4,6,2,2,2,2,1,1,8,1.833333,2.1518025299999994,72.91,44.0
898,1,2,6,2,2,1,2,1,1,3,3.34,3.42,72.0,16.0
899,1,2,6,2,2,1,1,1,2,9,3.1,3.5,84.0,33.93
900,1,2,6,2,2,1,2,1,3,9,4.184211,3.975,82.0,30.0
901,3,4,6,1,2,2,1,1,3,8,4.25,3.865385,95.21,46.97
902,1,2,6,2,1,1,1,1,2,9,2.75,2.875,87.0,40.0
903,1,2,6,2,1,1,2,1,1,7,0.761905,0.8142761299999995,73.0,25.0
904,3,4,6,2,2,2,2,1,2,8,2.5,2.545455,75.27,25.0
905,3,4,6,2,2,2,2,1,1,4,3.02381,2.545455,80.91,48.0
906,3,4,6,1,2,2,2,1,3,7,3.3,3.5,85.44,43.13
907,1,2,6,2,2,1,2,2,3,9,0.545455,0.61658973,76.0,25.71
908,1,2,6,2,2,1,2,1,3,4,4.104167,4.0625,92.0,47.0
909,3,5,6,2,1,2,2,1,3,10,4.1,2.815789,83.05,48.0
910,3,4,6,2,1,2,2,1,5,7,4.295455,4.28,81.76,44.0
911,1,2,6,1,1,1,1,2,4,9,4.5,4.461538,94.53,40.52
912,3,4,6,2,2,2,1,1,1,7,3.625,3.12,87.9,44.0
913,1,2,6,2,2,1,2,1,1,9,1.928571,1.617647,51.0,19.0
914,3,2,6,2,1,1,2,1,1,4,1.428571,0.5974574900000003,62.0,25.0
915,1,2,6,2,1,1,1,1,1,7,0.0,0.05689773000000001,65.0,11.0
916,3,8,6,2,2,1,2,1,4,9,2.880952,2.166667,74.0,18.0
917,1,1,6,2,1,1,2,2,3,9,3.62,4.0,85.0,29.0
918,1,1,6,2,1,1,2,2,4,3,3.76,4.083333,87.72,38.46
919,3,4,6,1,2,2,2,2,3,8,3.56,3.153846,85.77,42.58
920,1,2,6,2,2,1,2,1,2,7,3.3,3.108696,68.0,20.0
921,3,4,6,1,2,2,2,1,3,8,2.107143,3.0,73.09,41.26
922,3,4,6,1,2,2,1,2,3,8,2.958333,3.160714,82.39,39.99
923,1,2,6,2,1,1,1,1,1,9,3.785714,3.652174,90.0,29.0
924,1,2,6,2,2,1,2,0,3,9,2.0122388200000008,1.36860851,61.0,19.0
925,3,4,6,1,2,2,2,2,3,8,2.934783,2.730769,79.38,34.64
926,1,2,6,2,1,1,2,0,4,7,3.16,2.98,93.0,31.0
927,3,2,6,2,2,1,2,1,1,9,4.04,3.925,87.0,38.0
928,1,2,6,2,1,1,2,0,2,9,0.0,0.09272728000000001,83.0,43.0
929,3,2,6,2,2,1,1,1,1,4,2.0,0.0,57.0,29.0
930,3,4,6,1,2,2,2,1,4,7,2.275,2.636364,70.37,31.25
931,1,2,6,2,2,1,2,1,1,7,3.043478,2.413043,81.0,42.0
932,3,4,6,1,2,2,2,2,3,10,2.978261,3.04,81.81,41.84
933,1,2,6,1,2,1,2,2,7,10,3.521739,2.782609,84.21,34.32
934,1,2,6,2,1,1,2,2,4,9,4.431818,4.409091,98.0,45.0
935,1,2,6,2,2,1,2,2,4,9,3.522727,3.022727,77.5,25.0
936,1,2,6,2,2,1,2,1,1,7,0.0,0.0,77.0,22.0
937,1,2,6,2,2,1,2,1,2,9,3.347826,1.710526,69.0,27.0
938,1,2,6,2,2,1,2,2,2,9,3.145833,2.777778,94.0,27.0
939,3,4,6,1,2,2,1,2,3,8,3.675,3.761905,89.51,44.16
940,3,4,6,1,2,2,2,1,3,9,0.652174,0.4686657299999997,71.63,39.28
941,3,2,6,2,1,1,2,2,2,4,3.125,1.269231,63.0,43.0
942,3,4,6,1,2,2,1,1,3,8,3.825,3.568182,87.26,44.97
943,1,2,6,2,1,1,2,1,1,7,1.642857,2.12979908,87.0,24.0
944,3,4,6,2,1,2,2,1,5,10,3.847826,3.84,79.76,34.0
945,1,1,6,2,1,1,2,2,3,9,4.38,4.5,85.0,45.0
946,3,4,6,2,2,2,2,2,1,9,3.333333,3.652174,89.28,47.0
947,3,2,6,2,2,1,2,2,5,10,3.270833,3.45,78.0,16.0
948,3,4,6,1,2,2,2,1,3,4,2.82,2.02,76.59,34.16
949,3,4,6,2,2,2,2,1,2,8,2.795455,2.684211,82.94,48.0
950,1,2,6,2,2,1,2,2,2,3,2.095238,2.045455,70.41,22.0
951,3,4,6,1,2,2,2,1,3,8,3.73913,3.211538,87.23,47.35
952,3,4,6,2,2,2,2,1,2,8,3.6875,3.3,92.07,49.0
953,3,2,6,2,1,1,2,2,2,10,2.861111,1.478261,68.0,30.0
954,1,2,6,2,2,1,2,1,1,9,3.236842,1.233333,74.0,32.0
955,1,2,6,2,1,1,1,2,2,9,4.0,4.0,86.0,36.0
956,1,2,6,2,1,1,2,1,1,9,3.809524,3.652174,88.0,27.0
957,3,4,6,1,2,2,2,2,3,10,2.608696,2.846154,79.56,36.72
958,3,2,6,2,1,1,2,1,1,9,4.159091,4.421053,92.0,23.0
959,3,4,6,1,2,2,2,1,3,9,2.611111,2.470588,72.7,33.59
960,3,4,6,1,2,2,2,2,3,10,2.75,3.125,81.11,42.03
961,3,4,6,1,2,2,1,2,4,8,2.35,2.403846,72.12,29.93
962,1,2,6,2,2,1,2,1,2,7,1.857143,0.0,76.0,27.0
963,3,4,6,2,2,2,2,1,2,8,2.791667,2.357143,79.31,48.0
964,3,4,6,1,2,2,1,2,3,10,3.152174,3.0,84.33,43.52
965,3,4,6,1,2,2,2,2,3,8,2.5625,3.0625,72.96,34.52
966,3,4,6,1,2,2,2,2,3,8,3.0,2.961538,82.39,41.99
967,3,2,6,2,1,1,2,1,2,10,3.6875,4.047619,86.55,49.0
968,1,2,6,2,1,1,2,2,4,10,3.458333,3.727273,87.01,40.0
969,3,4,6,2,2,2,2,1,1,8,0.0,0.07487013000000001,79.46,44.0
970,1,2,6,2,2,1,1,1,1,1,2.46875,0.933333,69.0,18.0
971,3,4,6,1,1,2,2,1,3,10,4.125,3.903846,92.69,47.8
972,1,2,6,2,2,1,2,1,2,9,1.363636,0.695652,78.0,36.0
973,3,4,6,1,2,2,1,2,3,10,2.852941,3.113636,82.92,42.86
974,3,4,6,2,2,2,2,1,3,8,3.03125,2.125,79.36,39.0
975,1,2,6,2,1,1,2,1,1,9,1.789474,1.5,76.0,14.0
976,1,2,6,2,2,1,2,1,1,7,2.104167,3.090909,75.0,22.0
977,1,2,6,2,1,1,2,2,3,10,3.761905,3.217391,89.0,30.0
978,3,4,6,2,2,2,1,2,1,8,3.891304,4.142857,88.39,42.0
979,3,4,6,1,2,2,2,1,3,10,4.0,2.809524,86.57,49.0
980,1,2,6,2,1,1,2,1,1,9,3.975,3.894737,95.0,25.0
981,3,4,6,1,2,2,2,2,3,4,3.333333,2.660714,81.46,41.48
982,3,4,6,1,2,2,2,2,3,8,3.625,2.892857,85.5,43.08
983,3,4,6,1,2,2,1,1,3,10,4.043478,3.9,90.96,46.45
984,1,2,6,2,2,1,2,1,2,3,2.148784280000001,1.7582178000000013,59.0,19.0
985,3,5,6,2,2,2,2,1,1,4,1.875,2.0,72.16,44.0
986,1,2,6,2,2,1,2,1,2,9,3.605263,2.818182,59.0,18.52
987,3,4,6,2,2,2,2,1,3,7,3.673913,3.869565,88.66,45.0
988,3,4,6,2,2,2,2,1,2,9,2.75,2.382353,79.24,48.0
989,1,2,6,2,1,1,2,1,2,9,2.28,3.375,77.0,26.0
990,1,2,6,1,1,1,2,2,3,9,4.347826,3.452381,89.0,38.31
991,3,4,6,1,2,2,2,2,3,10,3.020833,3.846154,83.2,44.33
992,1,2,6,2,1,1,2,0,2,9,2.125,0.0,80.0,36.0
993,3,4,6,1,2,2,1,2,3,8,3.934783,3.68,86.51,43.74
994,3,2,6,2,1,1,2,2,6,4,4.369565,4.357143,82.12,49.0
995,1,2,6,1,1,1,1,2,3,9,4.05,3.204545,85.28,34.45
996,1,2,6,2,2,1,2,2,3,9,0.625,0.0,70.02,26.0
997,1,2,6,2,1,1,2,1,1,7,2.392857,3.222222,79.0,42.0
998,3,4,6,1,2,2,1,2,4,10,3.794118,3.818182,91.0,45.37
999,3,4,6,1,2,2,2,1,3,8,3.083333,3.25,83.31,43.93
1000,1,2,6,2,2,1,2,1,2,7,2.5,1.833333,78.0,29.0
1001,1,2,6,2,2,1,1,2,2,7,3.347826,3.136364,94.0,44.0
1002,3,2,6,2,1,1,2,1,1,7,3.673913,3.2,76.0,30.0
1003,1,2,6,2,1,1,2,2,1,7,2.613636,2.03125,80.0,29.0
1004,1,2,6,2,2,1,2,1,2,9,0.225,0.0,60.0,27.0
1005,1,2,6,2,1,1,1,1,3,9,0.0,0.03558225,66.0,20.0
1006,3,4,6,1,1,2,2,1,3,9,2.826087,1.807692,80.65,42.52
1007,1,2,6,2,1,1,1,1,1,9,3.380952,2.333333,92.0,40.0
1008,1,2,6,2,1,1,1,1,3,7,3.428571,1.433333,89.0,49.0
1009,1,2,6,2,2,1,2,2,2,9,0.204545,0.013809519999999999,65.0,22.0
1010,3,2,6,2,2,1,1,1,3,10,3.166667,2.5,80.0,26.0
1011,1,2,6,2,2,1,2,1,1,7,3.2,2.595238,78.0,24.0
1012,3,4,6,1,2,2,1,1,3,9,2.675,3.333333,74.01,31.48
1013,1,2,6,1,1,1,1,2,3,9,4.2,3.65625,91.59,38.57
1014,3,8,6,2,2,1,1,0,4,8,2.5625,2.681818,74.97,47.0
1015,1,2,6,2,2,1,2,2,2,9,3.571429,2.788462,87.0,39.0
1016,1,2,6,2,1,1,2,1,2,9,1.5,1.6,78.0,31.0
1017,3,4,6,1,2,2,2,1,3,8,3.326087,3.519231,86.56,45.06
1018,3,4,6,2,2,2,1,2,2,8,4.204545,3.98,90.49,48.0
1019,3,4,6,1,2,2,2,2,3,10,2.159091,2.865385,77.68,36.2
1020,1,2,6,2,2,1,1,1,3,3,3.607143,3.423077,89.0,37.17
1021,3,4,6,1,2,2,2,1,3,8,0.0,0.01625,69.53,36.49
1022,1,2,6,2,2,1,2,1,1,7,1.5,2.444444,85.0,18.0
1023,1,2,6,2,2,1,2,1,1,9,3.6,3.1,77.0,31.0
1024,1,2,6,2,2,1,2,1,1,9,2.725,2.195652,82.0,43.0
1025,1,2,6,2,2,1,2,1,2,3,0.0,0.6259794000000004,52.0,18.0
1026,3,4,6,2,2,2,2,0,1,4,0.409091,1.7,65.21,32.0
1027,3,4,6,1,2,2,1,2,3,8,3.652174,3.807692,89.16,44.7
1028,1,2,6,2,1,1,2,1,2,4,3.4375,2.978261,69.0,17.0
1029,3,4,6,2,2,2,2,1,1,9,4.065217,3.717391,86.84,49.0
1030,1,2,6,2,1,1,2,1,1,9,2.475,1.416667,71.0,31.0
1031,1,2,6,2,2,1,2,1,1,9,3.022727,2.5,77.0,22.0
1032,1,2,6,2,2,1,2,1,3,9,0.0,0.00266667,53.0,16.0
1033,3,4,6,2,2,2,2,1,3,4,2.75,3.166667,81.71,44.0
1034,3,8,6,2,2,1,2,2,7,8,4.272727,4.25,83.43,48.0
1035,1,2,6,2,1,1,2,1,1,9,3.86,3.961538,95.0,42.0
1036,3,4,6,1,2,2,2,1,4,9,3.7,3.380952,86.26,44.99
1037,3,4,6,2,2,2,2,1,1,8,3.875,3.416667,85.95,48.0
1038,1,2,6,2,2,1,2,1,5,9,4.090909,3.861111,81.0,28.0
1039,3,2,6,2,1,1,1,2,7,10,4.195652,4.119048,88.0,47.0
1040,1,2,6,2,2,1,2,1,3,9,3.56,3.190476,71.0,29.0
1041,3,4,6,1,1,2,2,1,3,10,3.54,2.907407,87.04,44.69
1042,3,2,6,2,2,1,2,1,3,4,1.53125,0.0,71.0,24.0
1043,3,4,6,1,1,2,2,1,3,8,2.613636,2.87931,72.65,35.93
1044,1,2,6,2,1,1,2,1,1,9,0.76087,0.0,79.0,34.0
1045,1,2,6,2,2,1,2,1,1,9,2.642857,2.725,81.0,23.0
1046,1,2,6,2,1,1,1,1,2,9,3.090909,2.772727,83.0,32.0
1047,1,2,6,2,1,1,2,1,1,9,2.92,2.928571,79.0,26.0
1048,3,4,6,1,2,2,2,1,3,7,3.456522,2.557692,83.26,43.46
1049,3,4,6,2,2,2,2,1,3,10,4.195652,3.825,84.18,49.0
1050,1,2,6,2,2,1,2,1,1,9,2.380952,2.130435,78.0,31.0
1051,3,2,6,2,2,1,2,2,7,8,3.421053,2.8875449400000015,89.66,45.0
1052,1,2,6,2,1,1,2,1,1,9,3.75,3.694444,84.0,42.0
1053,1,2,6,2,2,1,2,1,1,9,1.0,1.25,81.0,27.0
1054,3,4,6,1,2,2,1,2,3,10,3.804348,3.519231,87.67,43.2
1055,1,2,6,2,1,1,2,1,1,9,3.880952,3.568182,89.0,38.0
1056,3,2,6,2,1,1,2,1,1,7,1.305556,0.99085456,75.0,44.0
1057,3,4,6,2,1,2,2,1,3,8,0.0,0.0,69.77,40.76
1058,3,4,6,2,1,2,2,0,1,8,2.86,2.375,74.05,19.0
1059,1,2,6,2,2,1,2,1,1,7,1.809524,1.619048,78.0,23.0
1060,3,4,6,1,2,2,2,2,4,10,3.934783,3.72,85.35,42.38
1061,3,4,6,1,2,2,2,1,3,7,3.194444,3.519231,85.42,43.14
1062,3,4,6,2,1,2,2,1,1,8,3.568182,2.931818,85.25,41.0
1063,3,4,6,1,2,2,2,2,4,8,3.475,3.681818,88.47,38.0
1064,3,4,6,1,2,2,2,2,3,8,2.73913,2.307692,76.47,34.87
1065,3,4,6,2,2,2,2,2,1,8,1.782609,1.891304,74.29,43.0
1066,1,2,6,2,1,1,2,2,3,7,2.657895,0.3,88.0,25.0
1067,1,2,6,2,2,1,2,1,3,9,0.315789,0.0284375,55.0,22.0
1068,1,2,6,2,2,1,1,2,4,9,2.2,2.59375,73.27,27.0
1069,3,4,6,1,2,2,2,1,3,8,2.5,3.045455,72.36,34.96
1070,3,4,6,2,1,2,1,2,4,9,0.0,2.636364,72.46,48.0
1071,3,4,6,2,2,2,1,1,1,10,3.175,3.522727,77.36,16.0
1072,3,2,6,2,2,1,2,1,2,4,3.94,2.695652,78.0,48.0
1073,1,2,6,2,2,1,1,2,3,9,3.666667,3.166667,79.0,20.0
1074,1,2,6,2,2,1,2,0,2,9,0.0,0.0,59.52,21.0
1075,1,4,6,1,1,2,1,2,4,9,3.891304,4.019231,90.9,36.29
1076,1,2,6,2,2,1,1,1,1,9,4.0,3.904762,94.0,40.94
1077,3,4,6,1,2,2,2,1,3,3,2.947368,2.586957,77.23,32.17
1078,1,2,6,2,1,1,2,1,2,8,2.642857,0.0,69.0,43.0
1079,3,4,6,2,1,2,1,1,3,8,4.23913,4.357143,90.78,50.0
1080,1,2,6,2,2,1,2,1,1,9,0.0,0.0,67.0,31.0
1081,1,2,6,2,2,1,2,1,1,9,3.368421,3.12,79.0,28.87
1082,3,4,6,1,2,2,2,2,3,8,3.266667,2.44,81.02,41.69
1083,3,4,6,2,2,2,2,1,2,8,3.236842,2.763158,75.89,22.0
1084,1,2,6,2,2,1,2,1,2,3,1.928571,2.043478,68.0,11.0
1085,1,2,6,2,1,1,1,1,2,9,2.0,1.210526,74.0,24.0
1086,3,4,6,2,2,2,2,1,3,8,2.470588,2.18,71.5,22.0
1087,1,2,6,2,1,1,2,2,2,9,3.227273,3.130435,89.0,30.0
1088,1,2,6,2,2,1,2,1,1,9,0.0,0.0,73.0,32.0
1089,1,8,6,2,2,1,1,0,6,8,3.630435,3.833333,89.61,46.0
1090,3,4,6,2,2,2,2,1,3,7,2.727273,2.295455,75.91,31.0
1091,3,4,6,2,2,2,2,1,3,8,2.190476,1.411765,65.88,18.0
1092,1,2,6,2,1,1,2,1,2,8,3.119048,3.041667,74.0,36.0
1093,1,2,6,2,2,1,1,1,1,3,1.03125,0.666667,74.0,18.0
1094,1,2,6,2,1,1,2,2,3,9,0.0,2.125,71.0,19.0
1095,3,5,6,2,1,2,1,1,3,10,4.357143,3.886364,92.45,49.0
1096,3,4,6,1,2,2,2,2,2,8,3.675,3.5,84.87,42.87
1097,3,4,6,2,2,2,2,1,2,9,0.0,0.0,73.7,48.0
1098,3,4,6,1,2,2,2,1,3,10,2.6,2.605263,79.17,37.21
1099,1,2,6,2,2,1,1,1,3,9,2.826087,1.725,71.0,17.0
1100,3,2,6,2,2,1,2,1,2,4,1.192308,1.214286,52.0,29.0
1101,3,4,6,1,2,2,2,1,3,10,2.894737,2.46,78.01,34.5
1102,3,4,6,1,2,2,2,2,3,4,3.391304,3.1,85.17,43.22
1103,3,4,6,1,1,2,2,1,4,9,3.395833,3.478261,88.26,43.87
1104,3,4,6,1,1,2,2,2,3,10,3.04,2.590909,80.39,36.17
1105,3,4,6,1,2,2,1,1,3,7,3.675,3.931818,86.43,44.37
1106,3,4,6,2,2,2,1,2,3,4,2.04,1.875,68.16,24.0
1107,1,2,6,2,1,1,2,1,2,9,3.595238,3.340909,79.0,34.0
1108,3,4,6,1,2,2,2,2,3,10,3.961538,4.108696,93.08,47.05
1109,1,2,6,2,2,1,1,1,1,9,3.23913,3.527778,96.0,27.0
1110,1,2,6,2,2,1,2,1,2,9,4.076923,3.108696,92.0,45.0
1111,1,2,6,1,2,1,2,2,3,9,4.403846,4.434783,96.66,41.53
1112,1,2,6,2,2,1,2,1,2,9,0.0,0.0,67.0,26.0
1113,3,4,6,2,2,2,2,1,1,8,3.854167,3.791667,87.57,49.0
1114,3,4,6,1,2,2,2,1,3,8,0.0,0.01625,69.53,36.49
1115,1,2,6,2,2,1,1,2,3,9,4.166667,4.111111,94.0,36.28
1116,1,2,6,2,1,1,2,1,3,9,4.28,4.340909,72.0,42.0
1117,1,2,6,2,1,1,2,1,1,9,1.676471,1.733333,81.0,31.0
1118,1,2,6,2,2,1,2,1,1,8,1.9,2.071429,74.43,22.0
1119,1,2,6,2,1,1,2,1,1,9,3.795455,3.594733320000001,85.0,37.79
1120,1,2,6,2,2,1,2,1,1,7,0.25,0.022250000000000002,67.0,22.0
1121,3,4,6,1,2,2,1,2,3,4,3.979167,3.589286,86.0,42.01
1122,1,2,6,2,1,1,2,1,1,3,2.26,1.8,80.0,22.0
1123,1,2,6,2,2,1,2,1,3,9,3.3,3.275,77.0,16.0
1124,1,1,6,2,1,1,2,1,1,9,2.978261,2.134615,88.0,27.0
1125,3,4,6,1,2,2,1,2,4,8,3.475,3.454545,88.68,42.13
1126,3,4,6,2,2,2,2,1,4,8,3.6,3.775,88.41,46.27
1127,3,4,6,1,2,2,1,2,2,9,4.086957,3.94,92.88,46.48
1128,3,4,6,2,2,2,2,2,1,4,1.676471,2.678571,65.77,12.0
1129,1,2,6,2,2,1,1,1,3,9,4.354167,4.340909,96.0,41.0
1130,1,2,6,2,1,1,2,2,4,9,3.131579,2.0,68.0,13.0
1131,1,2,6,2,1,1,2,1,2,7,3.431818,1.795455,78.0,21.0
1132,3,4,6,1,2,2,2,2,3,8,3.043478,3.08,82.33,41.62
